,RollType,strength,dexterity,constituion,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2039,Colville,16,16,13,15,15,14,3,3,1,2,2,2
2040,Colville,17,12,16,14,9,16,3,1,3,2,-1,3
2041,Colville,13,7,11,17,15,11,1,-2,0,3,2,0
2042,Colville,9,16,14,16,9,13,-1,3,2,3,-1,1
2043,Colville,11,8,12,9,17,16,0,-1,1,-1,3,3
2044,Colville,10,18,9,12,15,14,0,4,-1,1,2,2
2045,Colville,13,17,15,11,10,14,1,3,2,0,0,2
2046,Colville,9,15,8,10,15,15,-1,2,-1,0,2,2
2047,Colville,15,9,12,16,10,16,2,-1,1,3,0,3
2048,Colville,10,8,16,11,16,9,0,-1,3,0,3,-1
2049,Colville,17,13,14,15,10,14,3,1,2,2,0,2
2050,Colville,18,10,12,10,12,16,4,0,1,0,1,3
2051,Colville,14,14,15,14,13,16,2,2,2,2,1,3
2052,Colville,12,12,15,13,15,10,1,1,2,1,2,0
2053,Colville,12,13,12,13,16,17,1,1,1,1,3,3
2054,Colville,18,10,14,17,12,16,4,0,2,3,1,3
2055,Colville,8,11,17,8,16,12,-1,0,3,-1,3,1
2056,Colville,14,10,11,15,16,11,2,0,0,2,3,0
2057,Colville,10,15,17,13,16,12,0,2,3,1,3,1
2058,Colville,17,12,11,16,13,16,3,1,0,3,1,3
2059,Colville,11,17,15,13,16,12,0,3,2,1,3,1
2060,Colville,16,15,9,11,13,10,3,2,-1,0,1,0
2061,Colville,13,16,15,13,15,5,1,3,2,1,2,-3
2062,Colville,15,13,8,16,14,16,2,1,-1,3,2,3
2063,Colville,17,15,12,11,10,11,3,2,1,0,0,0
2064,Colville,14,11,12,15,16,13,2,0,1,2,3,1
2065,Colville,15,12,13,14,16,11,2,1,1,2,3,0
2066,Colville,14,8,18,9,15,12,2,-1,4,-1,2,1
2067,Colville,12,16,9,17,15,16,1,3,-1,3,2,3
2068,Colville,16,14,17,12,15,14,3,2,3,1,2,2
2069,Colville,11,15,16,16,12,7,0,2,3,3,1,-2
2070,Colville,16,12,15,10,12,13,3,1,2,0,1,1
2071,Colville,15,17,11,9,16,12,2,3,0,-1,3,1
2072,Colville,15,13,16,14,18,11,2,1,3,2,4,0
2073,Colville,13,13,17,18,13,13,1,1,3,4,1,1
2074,Colville,16,14,18,16,13,16,3,2,4,3,1,3
2075,Colville,16,11,8,14,10,15,3,0,-1,2,0,2
2076,Colville,16,9,16,11,15,13,3,-1,3,0,2,1
2077,Colville,11,11,15,13,16,14,0,0,2,1,3,2
2078,Colville,18,17,11,14,11,11,4,3,0,2,0,0
2079,Colville,11,11,16,14,17,15,0,0,3,2,3,2
2080,Colville,12,17,15,17,15,17,1,3,2,3,2,3
2081,Colville,11,13,16,12,11,18,0,1,3,1,0,4
2082,Colville,13,11,13,8,17,16,1,0,1,-1,3,3
2083,Colville,13,17,13,16,14,6,1,3,1,3,2,-2
2084,Colville,7,11,15,16,14,12,-2,0,2,3,2,1
2085,Colville,16,10,15,15,14,16,3,0,2,2,2,3
2086,Colville,13,12,15,9,15,11,1,1,2,-1,2,0
2087,Colville,12,9,9,14,17,15,1,-1,-1,2,3,2
2088,Colville,15,15,14,14,18,14,2,2,2,2,4,2
2089,Colville,7,14,9,15,12,15,-2,2,-1,2,1,2
2090,Colville,9,16,17,17,11,9,-1,3,3,3,0,-1
2091,Colville,14,16,11,16,13,10,2,3,0,3,1,0
2092,Colville,9,17,16,15,14,12,-1,3,3,2,2,1
2093,Colville,13,7,6,16,10,15,1,-2,-2,3,0,2
2094,Colville,12,16,13,15,14,11,1,3,1,2,2,0
2095,Colville,15,11,11,12,16,16,2,0,0,1,3,3
2096,Colville,15,13,16,15,17,10,2,1,3,2,3,0
2097,Colville,13,16,13,14,11,15,1,3,1,2,0,2
2098,Colville,12,15,16,14,11,14,1,2,3,2,0,2
2099,Colville,5,16,10,15,14,15,-3,3,0,2,2,2
2100,Colville,15,16,14,13,11,18,2,3,2,1,0,4
2101,Colville,13,16,15,11,13,12,1,3,2,0,1,1
2102,Colville,14,11,15,17,14,18,2,0,2,3,2,4
2103,Colville,12,8,10,15,8,16,1,-1,0,2,-1,3
2104,Colville,9,12,17,13,8,17,-1,1,3,1,-1,3
2105,Colville,13,14,16,9,9,18,1,2,3,-1,-1,4
2106,Colville,12,15,10,15,12,8,1,2,0,2,1,-1
2107,Colville,9,17,13,7,14,16,-1,3,1,-2,2,3
2108,Colville,10,10,17,9,16,16,0,0,3,-1,3,3
2109,Colville,12,17,14,17,10,15,1,3,2,3,0,2
2110,Colville,15,9,16,14,10,14,2,-1,3,2,0,2
2111,Colville,17,16,16,7,17,6,3,3,3,-2,3,-2
2112,Colville,7,12,12,14,17,15,-2,1,1,2,3,2
2113,Colville,16,12,15,8,10,16,3,1,2,-1,0,3
2114,Colville,12,12,15,12,16,5,1,1,2,1,3,-3
2115,Colville,13,16,13,16,14,14,1,3,1,3,2,2
2116,Colville,11,17,12,13,16,10,0,3,1,1,3,0
2117,Colville,13,15,16,6,8,9,1,2,3,-2,-1,-1
2118,Colville,15,15,13,12,17,13,2,2,1,1,3,1
2119,Colville,12,9,10,11,16,16,1,-1,0,0,3,3
2120,Colville,11,16,12,13,13,16,0,3,1,1,1,3
2121,Colville,11,15,14,17,14,11,0,2,2,3,2,0
2122,Colville,10,9,8,15,17,10,0,-1,-1,2,3,0
2123,Colville,7,12,16,16,17,13,-2,1,3,3,3,1
2124,Colville,16,10,15,6,10,17,3,0,2,-2,0,3
2125,Colville,12,12,14,15,5,15,1,1,2,2,-3,2
2126,Colville,14,13,18,11,8,15,2,1,4,0,-1,2
2127,Colville,12,16,9,15,17,17,1,3,-1,2,3,3
2128,Colville,13,12,16,18,11,10,1,1,3,4,0,0
2129,Colville,15,7,16,12,15,14,2,-2,3,1,2,2
2130,Colville,18,15,14,14,13,16,4,2,2,2,1,3
2131,Colville,16,9,7,14,12,15,3,-1,-2,2,1,2
2132,Colville,10,16,13,15,16,7,0,3,1,2,3,-2
2133,Colville,9,13,13,9,16,16,-1,1,1,-1,3,3
2134,Colville,11,15,13,14,15,16,0,2,1,2,2,3
2135,Colville,14,17,17,13,12,15,2,3,3,1,1,2
2136,Colville,13,11,11,15,10,15,1,0,0,2,0,2
2137,Colville,16,15,10,11,9,14,3,2,0,0,-1,2
2138,Colville,10,12,16,15,11,14,0,1,3,2,0,2
2139,Colville,17,12,16,17,11,10,3,1,3,3,0,0
2140,Colville,11,12,14,15,13,17,0,1,2,2,1,3
2141,Colville,15,7,9,15,13,9,2,-2,-1,2,1,-1
2142,Colville,14,15,6,13,10,16,2,2,-2,1,0,3
2143,Colville,16,15,9,8,10,11,3,2,-1,-1,0,0
2144,Colville,8,12,14,11,15,15,-1,1,2,0,2,2
2145,Colville,17,14,7,16,14,16,3,2,-2,3,2,3
2146,Colville,8,15,16,15,16,12,-1,2,3,2,3,1
2147,Colville,15,7,13,5,15,12,2,-2,1,-3,2,1
2148,Colville,15,16,16,12,17,13,2,3,3,1,3,1
2149,Colville,15,14,9,7,15,6,2,2,-1,-2,2,-2
2150,Colville,11,13,15,15,14,13,0,1,2,2,2,1
2151,Colville,13,15,16,9,11,9,1,2,3,-1,0,-1
2152,Colville,16,17,8,11,10,10,3,3,-1,0,0,0
2153,Colville,16,9,8,13,15,9,3,-1,-1,1,2,-1
2154,Colville,17,14,11,11,12,17,3,2,0,0,1,3
2155,Colville,10,12,10,17,13,17,0,1,0,3,1,3
2156,Colville,15,11,14,12,12,15,2,0,2,1,1,2
2157,Colville,16,11,13,16,12,12,3,0,1,3,1,1
2158,Colville,16,15,12,4,11,8,3,2,1,-3,0,-1
2159,Colville,16,12,10,16,16,14,3,1,0,3,3,2
2160,Colville,15,10,11,12,10,17,2,0,0,1,0,3
2161,Colville,15,10,12,15,15,15,2,0,1,2,2,2
2162,Colville,11,12,16,15,12,8,0,1,3,2,1,-1
2163,Colville,15,15,16,10,9,15,2,2,3,0,-1,2
2164,Colville,13,11,15,12,17,15,1,0,2,1,3,2
2165,Colville,10,10,13,17,14,15,0,0,1,3,2,2
2166,Colville,16,6,16,13,11,15,3,-2,3,1,0,2
2167,Colville,12,17,18,12,10,14,1,3,4,1,0,2
2168,Colville,15,15,15,10,13,12,2,2,2,0,1,1
2169,Colville,9,13,16,8,11,15,-1,1,3,-1,0,2
2170,Colville,16,14,13,13,12,16,3,2,1,1,1,3
2171,Colville,14,11,16,12,15,15,2,0,3,1,2,2
2172,Colville,15,15,15,12,17,11,2,2,2,1,3,0
2173,Colville,18,16,18,8,11,10,4,3,4,-1,0,0
2174,Colville,15,14,15,14,10,16,2,2,2,2,0,3
2175,Colville,18,17,16,3,16,8,4,3,3,-4,3,-1
2176,Colville,13,12,12,15,9,15,1,1,1,2,-1,2
2177,Colville,15,8,16,12,14,17,2,-1,3,1,2,3
2178,Colville,16,14,15,8,10,16,3,2,2,-1,0,3
2179,Colville,11,13,13,14,16,15,0,1,1,2,3,2
2180,Colville,12,11,13,15,15,13,1,0,1,2,2,1
2181,Colville,10,9,15,12,9,16,0,-1,2,1,-1,3
2182,Colville,15,13,10,7,16,9,2,1,0,-2,3,-1
2183,Colville,13,8,11,16,15,8,1,-1,0,3,2,-1
2184,Colville,14,12,14,15,16,12,2,1,2,2,3,1
2185,Colville,10,15,11,10,8,15,0,2,0,0,-1,2
2186,Colville,14,16,16,13,12,14,2,3,3,1,1,2
2187,Colville,16,4,11,15,11,13,3,-3,0,2,0,1
2188,Colville,18,13,13,15,11,10,4,1,1,2,0,0
2189,Colville,14,16,7,15,13,12,2,3,-2,2,1,1
2190,Colville,12,18,13,9,16,13,1,4,1,-1,3,1
2191,Colville,17,10,13,12,16,12,3,0,1,1,3,1
2192,Colville,5,7,16,12,13,16,-3,-2,3,1,1,3
2193,Colville,8,13,16,7,14,15,-1,1,3,-2,2,2
2194,Colville,12,15,16,14,14,13,1,2,3,2,2,1
2195,Colville,14,12,15,15,14,12,2,1,2,2,2,1
2196,Colville,17,12,12,17,9,10,3,1,1,3,-1,0
2197,Colville,10,7,13,15,11,15,0,-2,1,2,0,2
2198,Colville,10,9,16,14,7,15,0,-1,3,2,-2,2
2199,Colville,15,10,7,16,8,11,2,0,-2,3,-1,0
2200,Colville,16,10,9,17,11,11,3,0,-1,3,0,0
2201,Colville,13,17,15,10,13,18,1,3,2,0,1,4
2202,Colville,15,15,16,10,13,12,2,2,3,0,1,1
2203,Colville,14,15,15,8,12,14,2,2,2,-1,1,2
2204,Colville,14,16,14,17,10,14,2,3,2,3,0,2
2205,Colville,9,17,15,9,12,12,-1,3,2,-1,1,1
2206,Colville,17,11,11,14,13,17,3,0,0,2,1,3
2207,Colville,16,16,10,12,9,12,3,3,0,1,-1,1
2208,Colville,10,15,9,12,10,17,0,2,-1,1,0,3
2209,Colville,14,15,17,15,9,13,2,2,3,2,-1,1
2210,Colville,17,10,8,16,13,12,3,0,-1,3,1,1
2211,Colville,14,12,15,15,16,12,2,1,2,2,3,1
2212,Colville,10,14,16,9,16,5,0,2,3,-1,3,-3
2213,Colville,16,11,7,9,15,10,3,0,-2,-1,2,0
2214,Colville,9,17,16,14,15,14,-1,3,3,2,2,2
2215,Colville,16,13,13,11,12,16,3,1,1,0,1,3
2216,Colville,8,16,17,10,11,11,-1,3,3,0,0,0
2217,Colville,13,14,10,16,15,13,1,2,0,3,2,1
2218,Colville,13,8,15,11,17,13,1,-1,2,0,3,1
2219,Colville,12,10,5,15,15,12,1,0,-3,2,2,1
2220,Colville,10,13,15,15,16,12,0,1,2,2,3,1
2221,Colville,13,16,14,14,14,15,1,3,2,2,2,2
2222,Colville,11,16,14,13,13,16,0,3,2,1,1,3
2223,Colville,13,11,17,16,7,12,1,0,3,3,-2,1
2224,Colville,13,17,16,16,8,11,1,3,3,3,-1,0
2225,Colville,15,15,13,8,14,16,2,2,1,-1,2,3
2226,Colville,8,13,16,16,17,11,-1,1,3,3,3,0
2227,Colville,10,12,11,15,9,15,0,1,0,2,-1,2
2228,Colville,16,16,13,14,11,12,3,3,1,2,0,1
2229,Colville,9,14,12,14,16,16,-1,2,1,2,3,3
2230,Colville,6,16,14,17,15,14,-2,3,2,3,2,2
2231,Colville,13,15,16,16,16,9,1,2,3,3,3,-1
2232,Colville,9,15,17,8,12,8,-1,2,3,-1,1,-1
2233,Colville,15,13,17,11,9,17,2,1,3,0,-1,3
2234,Colville,14,12,17,9,15,9,2,1,3,-1,2,-1
2235,Colville,15,9,5,15,12,12,2,-1,-3,2,1,1
2236,Colville,10,15,16,13,6,13,0,2,3,1,-2,1
2237,Colville,15,9,16,8,17,14,2,-1,3,-1,3,2
2238,Colville,14,15,10,15,13,13,2,2,0,2,1,1
2239,Colville,14,17,16,11,8,12,2,3,3,0,-1,1
2240,Colville,17,6,14,17,11,10,3,-2,2,3,0,0
2241,Colville,13,11,4,17,12,15,1,0,-3,3,1,2
2242,Colville,16,12,16,11,13,8,3,1,3,0,1,-1
2243,Colville,13,11,15,16,15,9,1,0,2,3,2,-1
2244,Colville,18,8,16,12,13,8,4,-1,3,1,1,-1
2245,Colville,13,12,16,15,16,10,1,1,3,2,3,0
2246,Colville,12,18,10,15,5,8,1,4,0,2,-3,-1
2247,Colville,17,10,12,17,15,16,3,0,1,3,2,3
2248,Colville,11,15,8,8,10,15,0,2,-1,-1,0,2
2249,Colville,12,11,12,15,16,16,1,0,1,2,3,3
2250,Colville,13,15,16,13,10,9,1,2,3,1,0,-1
2251,Colville,11,16,15,15,5,11,0,3,2,2,-3,0
2252,Colville,15,9,9,15,17,14,2,-1,-1,2,3,2
2253,Colville,14,15,10,13,11,18,2,2,0,1,0,4
2254,Colville,16,10,12,11,15,7,3,0,1,0,2,-2
2255,Colville,14,16,15,13,11,14,2,3,2,1,0,2
2256,Colville,17,10,17,12,13,10,3,0,3,1,1,0
2257,Colville,16,17,15,12,15,14,3,3,2,1,2,2
2258,Colville,12,14,16,14,16,13,1,2,3,2,3,1
2259,Colville,15,14,8,11,17,15,2,2,-1,0,3,2
2260,Colville,13,7,16,7,11,15,1,-2,3,-2,0,2
2261,Colville,11,15,8,10,13,17,0,2,-1,0,1,3
2262,Colville,14,13,13,16,17,15,2,1,1,3,3,2
2263,Colville,17,14,16,18,9,17,3,2,3,4,-1,3
2264,Colville,15,15,9,5,9,6,2,2,-1,-3,-1,-2
2265,Colville,13,11,17,13,17,12,1,0,3,1,3,1
2266,Colville,16,11,14,15,14,14,3,0,2,2,2,2
2267,Colville,12,15,6,12,7,16,1,2,-2,1,-2,3
2268,Colville,12,15,15,13,8,15,1,2,2,1,-1,2
2269,Colville,17,14,14,7,11,15,3,2,2,-2,0,2
2270,Colville,10,7,15,10,15,12,0,-2,2,0,2,1
2271,Colville,10,17,9,17,13,16,0,3,-1,3,1,3
2272,Colville,9,15,10,17,15,16,-1,2,0,3,2,3
2273,Colville,10,14,10,16,15,18,0,2,0,3,2,4
2274,Colville,16,12,13,12,12,15,3,1,1,1,1,2
2275,Colville,7,9,16,5,9,16,-2,-1,3,-3,-1,3
2276,Colville,15,7,13,17,12,10,2,-2,1,3,1,0
2277,Colville,11,17,17,15,16,17,0,3,3,2,3,3
2278,Colville,6,9,12,9,15,16,-2,-1,1,-1,2,3
2279,Colville,12,15,11,6,12,17,1,2,0,-2,1,3
2280,Colville,13,13,8,16,15,11,1,1,-1,3,2,0
2281,Colville,12,15,15,13,8,10,1,2,2,1,-1,0
2282,Colville,16,13,12,18,9,10,3,1,1,4,-1,0
2283,Colville,14,10,10,17,12,16,2,0,0,3,1,3
2284,Colville,13,17,6,15,11,13,1,3,-2,2,0,1
2285,Colville,11,15,15,10,14,10,0,2,2,0,2,0
2286,Colville,14,16,15,11,14,10,2,3,2,0,2,0
2287,Colville,14,10,15,16,9,9,2,0,2,3,-1,-1
2288,Colville,13,14,15,13,16,18,1,2,2,1,3,4
2289,Colville,13,8,13,16,15,16,1,-1,1,3,2,3
2290,Colville,15,11,13,12,16,12,2,0,1,1,3,1
2291,Colville,11,12,17,10,15,12,0,1,3,0,2,1
2292,Colville,14,17,16,9,16,15,2,3,3,-1,3,2
2293,Colville,9,14,15,11,9,18,-1,2,2,0,-1,4
2294,Colville,18,16,9,14,9,15,4,3,-1,2,-1,2
2295,Colville,11,15,9,16,8,13,0,2,-1,3,-1,1
2296,Colville,15,9,11,16,13,15,2,-1,0,3,1,2
2297,Colville,15,11,17,15,11,7,2,0,3,2,0,-2
2298,Colville,15,16,15,8,13,13,2,3,2,-1,1,1
2299,Colville,7,9,13,4,15,15,-2,-1,1,-3,2,2
2300,Colville,13,14,13,15,13,16,1,2,1,2,1,3
2301,Colville,10,12,14,15,15,14,0,1,2,2,2,2
2302,Colville,12,14,16,12,10,15,1,2,3,1,0,2
2303,Colville,10,15,10,13,16,16,0,2,0,1,3,3
2304,Colville,16,11,18,14,10,11,3,0,4,2,0,0
2305,Colville,8,8,13,17,15,11,-1,-1,1,3,2,0
2306,Colville,10,17,16,12,14,11,0,3,3,1,2,0
2307,Colville,12,17,14,15,10,7,1,3,2,2,0,-2
2308,Colville,12,11,17,8,17,11,1,0,3,-1,3,0
2309,Colville,15,15,10,13,9,13,2,2,0,1,-1,1
2310,Colville,13,16,11,10,15,10,1,3,0,0,2,0
2311,Colville,12,12,15,15,12,13,1,1,2,2,1,1
2312,Colville,12,16,14,16,11,15,1,3,2,3,0,2
2313,Colville,15,10,15,13,14,15,2,0,2,1,2,2
2314,Colville,14,16,16,14,15,8,2,3,3,2,2,-1
2315,Colville,15,8,9,16,12,18,2,-1,-1,3,1,4
2316,Colville,13,14,8,13,17,15,1,2,-1,1,3,2
2317,Colville,10,12,16,11,15,7,0,1,3,0,2,-2
2318,Colville,14,17,8,10,13,15,2,3,-1,0,1,2
2319,Colville,16,13,12,14,10,18,3,1,1,2,0,4
2320,Colville,15,11,15,14,10,14,2,0,2,2,0,2
2321,Colville,16,18,6,15,8,11,3,4,-2,2,-1,0
2322,Colville,8,11,15,16,16,10,-1,0,2,3,3,0
2323,Colville,14,14,9,13,15,17,2,2,-1,1,2,3
2324,Colville,15,15,6,13,7,14,2,2,-2,1,-2,2
2325,Colville,16,15,16,12,17,10,3,2,3,1,3,0
2326,Colville,11,15,17,11,16,10,0,2,3,0,3,0
2327,Colville,14,7,11,18,12,16,2,-2,0,4,1,3
2328,Colville,4,15,10,14,15,13,-3,2,0,2,2,1
2329,Colville,4,12,18,7,10,15,-3,1,4,-2,0,2
2330,Colville,10,12,11,11,16,18,0,1,0,0,3,4
2331,Colville,9,17,10,15,9,7,-1,3,0,2,-1,-2
2332,Colville,15,8,16,11,15,16,2,-1,3,0,2,3
2333,Colville,11,13,17,17,9,12,0,1,3,3,-1,1
2334,Colville,14,13,13,15,15,16,2,1,1,2,2,3
2335,Colville,16,14,15,15,5,16,3,2,2,2,-3,3
2336,Colville,12,17,8,16,16,15,1,3,-1,3,3,2
2337,Colville,15,18,12,12,15,11,2,4,1,1,2,0
2338,Colville,11,9,14,18,10,18,0,-1,2,4,0,4
2339,Colville,12,15,12,16,17,8,1,2,1,3,3,-1
2340,Colville,12,14,11,15,8,15,1,2,0,2,-1,2
2341,Colville,13,10,15,14,15,12,1,0,2,2,2,1
2342,Colville,12,14,15,15,13,12,1,2,2,2,1,1
2343,Colville,16,15,16,14,13,11,3,2,3,2,1,0
2344,Colville,14,11,15,15,17,15,2,0,2,2,3,2
2345,Colville,16,6,14,15,13,15,3,-2,2,2,1,2
2346,Colville,10,10,12,16,8,17,0,0,1,3,-1,3
2347,Colville,16,10,13,13,11,15,3,0,1,1,0,2
2348,Colville,9,11,14,11,15,15,-1,0,2,0,2,2
2349,Colville,13,17,13,16,16,13,1,3,1,3,3,1
2350,Colville,15,17,13,11,16,13,2,3,1,0,3,1
2351,Colville,12,10,14,11,16,17,1,0,2,0,3,3
2352,Colville,10,13,16,15,14,18,0,1,3,2,2,4
2353,Colville,15,10,16,10,16,14,2,0,3,0,3,2
2354,Colville,7,14,12,16,16,15,-2,2,1,3,3,2
2355,Colville,8,15,13,15,14,14,-1,2,1,2,2,2
2356,Colville,14,15,14,14,15,12,2,2,2,2,2,1
2357,Colville,15,11,15,15,12,11,2,0,2,2,1,0
2358,Colville,10,17,12,15,13,5,0,3,1,2,1,-3
2359,Colville,12,16,16,17,13,12,1,3,3,3,1,1
2360,Colville,11,13,13,14,15,17,0,1,1,2,2,3
2361,Colville,14,11,16,9,11,15,2,0,3,-1,0,2
2362,Colville,17,11,13,15,13,13,3,0,1,2,1,1
2363,Colville,10,18,12,18,17,9,0,4,1,4,3,-1
2364,Colville,9,8,10,16,12,16,-1,-1,0,3,1,3
2365,Colville,9,15,17,15,9,14,-1,2,3,2,-1,2
2366,Colville,14,14,10,10,16,17,2,2,0,0,3,3
2367,Colville,15,15,10,10,14,13,2,2,0,0,2,1
2368,Colville,15,15,13,15,8,14,2,2,1,2,-1,2
2369,Colville,15,5,8,16,14,18,2,-3,-1,3,2,4
2370,Colville,8,18,17,16,12,12,-1,4,3,3,1,1
2371,Colville,16,8,10,14,13,18,3,-1,0,2,1,4
2372,Colville,16,9,8,18,13,14,3,-1,-1,4,1,2
2373,Colville,14,11,16,13,15,11,2,0,3,1,2,0
2374,Colville,12,17,12,14,17,15,1,3,1,2,3,2
2375,Colville,14,8,15,12,15,12,2,-1,2,1,2,1
2376,Colville,14,15,12,8,8,15,2,2,1,-1,-1,2
2377,Colville,12,12,16,12,13,16,1,1,3,1,1,3
2378,Colville,16,11,16,16,7,10,3,0,3,3,-2,0
2379,Colville,16,16,16,13,9,11,3,3,3,1,-1,0
2380,Colville,16,15,12,15,14,12,3,2,1,2,2,1
2381,Colville,10,17,15,16,7,14,0,3,2,3,-2,2
2382,Colville,17,11,9,7,10,17,3,0,-1,-2,0,3
2383,Colville,17,16,13,15,14,7,3,3,1,2,2,-2
2384,Colville,14,12,11,15,16,11,2,1,0,2,3,0
2385,Colville,10,13,13,13,15,15,0,1,1,1,2,2
2386,Colville,17,9,14,17,12,10,3,-1,2,3,1,0
2387,Colville,13,7,13,17,16,14,1,-2,1,3,3,2
2388,Colville,14,10,15,17,9,8,2,0,2,3,-1,-1
2389,Colville,14,15,13,13,12,15,2,2,1,1,1,2
2390,Colville,16,7,16,9,13,13,3,-2,3,-1,1,1
2391,Colville,14,15,8,17,12,13,2,2,-1,3,1,1
2392,Colville,17,16,11,11,11,12,3,3,0,0,0,1
2393,Colville,11,16,13,14,12,15,0,3,1,2,1,2
2394,Colville,16,8,11,12,12,17,3,-1,0,1,1,3
2395,Colville,16,12,12,17,12,15,3,1,1,3,1,2
2396,Colville,15,13,16,10,8,6,2,1,3,0,-1,-2
2397,Colville,15,13,14,13,11,15,2,1,2,1,0,2
2398,Colville,10,15,15,7,7,16,0,2,2,-2,-2,3
2399,Colville,17,15,17,15,10,15,3,2,3,2,0,2
2400,Colville,6,17,11,14,16,4,-2,3,0,2,3,-3
2401,Colville,12,13,8,18,12,17,1,1,-1,4,1,3
2402,Colville,16,18,6,11,11,12,3,4,-2,0,0,1
2403,Colville,11,10,7,9,17,17,0,0,-2,-1,3,3
2404,Colville,15,12,11,14,10,16,2,1,0,2,0,3
2405,Colville,13,16,6,4,13,15,1,3,-2,-3,1,2
2406,Colville,8,16,17,15,16,12,-1,3,3,2,3,1
2407,Colville,16,6,11,17,11,8,3,-2,0,3,0,-1
2408,Colville,12,16,16,10,7,16,1,3,3,0,-2,3
2409,Colville,13,15,4,9,14,15,1,2,-3,-1,2,2
2410,Colville,14,14,9,14,16,16,2,2,-1,2,3,3
2411,Colville,10,6,15,11,12,17,0,-2,2,0,1,3
2412,Colville,10,18,14,10,16,13,0,4,2,0,3,1
2413,Colville,10,13,14,18,15,11,0,1,2,4,2,0
2414,Colville,16,14,11,10,15,14,3,2,0,0,2,2
2415,Colville,12,14,10,17,15,7,1,2,0,3,2,-2
2416,Colville,8,16,16,10,14,6,-1,3,3,0,2,-2
2417,Colville,15,11,15,14,11,6,2,0,2,2,0,-2
2418,Colville,16,7,15,10,15,16,3,-2,2,0,2,3
2419,Colville,13,12,15,15,10,12,1,1,2,2,0,1
2420,Colville,16,9,17,12,11,16,3,-1,3,1,0,3
2421,Colville,9,18,13,8,10,17,-1,4,1,-1,0,3
2422,Colville,11,11,12,15,15,14,0,0,1,2,2,2
2423,Colville,12,15,11,15,12,7,1,2,0,2,1,-2
2424,Colville,17,18,6,10,12,13,3,4,-2,0,1,1
2425,Colville,17,8,16,17,8,15,3,-1,3,3,-1,2
2426,Colville,6,14,18,14,15,7,-2,2,4,2,2,-2
2427,Colville,10,16,8,13,18,12,0,3,-1,1,4,1
2428,Colville,17,18,16,16,8,12,3,4,3,3,-1,1
2429,Colville,15,13,15,6,16,12,2,1,2,-2,3,1
2430,Colville,17,15,12,11,7,14,3,2,1,0,-2,2
2431,Colville,15,13,7,15,9,13,2,1,-2,2,-1,1
2432,Colville,14,17,11,13,10,15,2,3,0,1,0,2
2433,Colville,16,14,11,18,5,11,3,2,0,4,-3,0
2434,Colville,12,15,12,13,15,11,1,2,1,1,2,0
2435,Colville,12,14,12,17,9,15,1,2,1,3,-1,2
2436,Colville,15,15,8,15,7,9,2,2,-1,2,-2,-1
2437,Colville,15,11,13,10,15,9,2,0,1,0,2,-1
2438,Colville,10,16,12,15,16,16,0,3,1,2,3,3
2439,Colville,18,16,11,13,9,11,4,3,0,1,-1,0
2440,Colville,16,13,12,12,15,10,3,1,1,1,2,0
2441,Colville,15,15,14,17,8,9,2,2,2,3,-1,-1
2442,Colville,7,11,10,17,15,15,-2,0,0,3,2,2
2443,Colville,18,16,13,14,8,5,4,3,1,2,-1,-3
2444,Colville,15,16,9,11,13,11,2,3,-1,0,1,0
2445,Colville,10,13,15,17,13,15,0,1,2,3,1,2
2446,Colville,17,4,9,15,16,12,3,-3,-1,2,3,1
2447,Colville,11,6,11,10,17,16,0,-2,0,0,3,3
2448,Colville,16,12,13,12,17,10,3,1,1,1,3,0
2449,Colville,13,13,13,10,16,16,1,1,1,0,3,3
2450,Colville,16,14,13,6,15,12,3,2,1,-2,2,1
2451,Colville,11,15,11,13,9,16,0,2,0,1,-1,3
2452,Colville,14,13,13,15,15,9,2,1,1,2,2,-1
2453,Colville,12,15,16,9,6,15,1,2,3,-1,-2,2
2454,Colville,12,15,13,16,12,16,1,2,1,3,1,3
2455,Colville,6,16,14,12,15,14,-2,3,2,1,2,2
2456,Colville,16,10,11,9,11,15,3,0,0,-1,0,2
2457,Colville,15,15,13,6,17,13,2,2,1,-2,3,1
2458,Colville,11,15,15,14,15,16,0,2,2,2,2,3
2459,Colville,17,6,16,14,16,13,3,-2,3,2,3,1
2460,Colville,17,16,12,14,17,9,3,3,1,2,3,-1
2461,Colville,17,6,15,13,11,10,3,-2,2,1,0,0
2462,Colville,15,11,12,10,16,10,2,0,1,0,3,0
2463,Colville,9,12,12,15,15,17,-1,1,1,2,2,3
2464,Colville,16,10,6,9,12,16,3,0,-2,-1,1,3
2465,Colville,13,11,15,8,11,16,1,0,2,-1,0,3
2466,Colville,17,11,15,12,13,12,3,0,2,1,1,1
2467,Colville,13,15,11,15,17,10,1,2,0,2,3,0
2468,Colville,15,11,8,11,8,15,2,0,-1,0,-1,2
2469,Colville,8,13,15,13,12,17,-1,1,2,1,1,3
2470,Colville,11,16,9,12,17,7,0,3,-1,1,3,-2
2471,Colville,8,13,15,15,15,14,-1,1,2,2,2,2
2472,Colville,11,5,17,12,16,13,0,-3,3,1,3,1
2473,Colville,15,11,10,15,14,12,2,0,0,2,2,1
2474,Colville,16,13,14,14,18,11,3,1,2,2,4,0
2475,Colville,10,16,16,13,8,11,0,3,3,1,-1,0
