,roll_type,strength,dexterity,constitution,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2041,Colville,17,14,17,9,15,9,3,2,3,-1,2,-1
2042,Colville,17,10,13,15,7,13,3,0,1,2,-2,1
2043,Colville,11,16,16,18,9,11,0,3,3,4,-1,0
2044,Colville,16,15,9,15,15,14,3,2,-1,2,2,2
2045,Colville,16,17,14,15,10,10,3,3,2,2,0,0
2046,Colville,16,15,14,14,11,13,3,2,2,2,0,1
2047,Colville,7,14,15,13,14,15,-2,2,2,1,2,2
2048,Colville,8,9,12,8,16,18,-1,-1,1,-1,3,4
2049,Colville,9,17,18,17,12,11,-1,3,4,3,1,0
2050,Colville,7,16,9,15,10,12,-2,3,-1,2,0,1
2051,Colville,13,16,10,15,14,17,1,3,0,2,2,3
2052,Colville,13,15,9,6,12,15,1,2,-1,-2,1,2
2053,Colville,8,17,15,13,13,11,-1,3,2,1,1,0
2054,Colville,15,17,11,9,13,15,2,3,0,-1,1,2
2055,Colville,10,11,16,15,12,12,0,0,3,2,1,1
2056,Colville,16,14,11,12,16,10,3,2,0,1,3,0
2057,Colville,15,14,13,16,12,10,2,2,1,3,1,0
2058,Colville,13,13,16,11,15,14,1,1,3,0,2,2
2059,Colville,12,14,16,12,16,9,1,2,3,1,3,-1
2060,Colville,14,9,15,14,16,11,2,-1,2,2,3,0
2061,Colville,12,12,13,11,16,16,1,1,1,0,3,3
2062,Colville,16,16,13,10,11,16,3,3,1,0,0,3
2063,Colville,16,9,11,12,17,9,3,-1,0,1,3,-1
2064,Colville,10,17,15,18,9,10,0,3,2,4,-1,0
2065,Colville,15,8,15,13,12,18,2,-1,2,1,1,4
2066,Colville,12,13,15,13,17,12,1,1,2,1,3,1
2067,Colville,18,16,11,8,13,10,4,3,0,-1,1,0
2068,Colville,14,15,15,14,14,11,2,2,2,2,2,0
2069,Colville,16,10,8,13,16,12,3,0,-1,1,3,1
2070,Colville,8,17,16,11,11,10,-1,3,3,0,0,0
2071,Colville,14,10,17,12,16,10,2,0,3,1,3,0
2072,Colville,14,16,16,11,10,13,2,3,3,0,0,1
2073,Colville,18,15,14,13,9,17,4,2,2,1,-1,3
2074,Colville,14,13,15,16,7,13,2,1,2,3,-2,1
2075,Colville,16,9,16,15,16,12,3,-1,3,2,3,1
2076,Colville,14,17,11,15,11,12,2,3,0,2,0,1
2077,Colville,14,15,16,10,9,17,2,2,3,0,-1,3
2078,Colville,15,11,12,10,16,16,2,0,1,0,3,3
2079,Colville,13,10,13,12,17,18,1,0,1,1,3,4
2080,Colville,14,11,18,13,15,15,2,0,4,1,2,2
2081,Colville,9,16,17,15,15,16,-1,3,3,2,2,3
2082,Colville,9,15,10,15,9,11,-1,2,0,2,-1,0
2083,Colville,17,16,16,6,11,13,3,3,3,-2,0,1
2084,Colville,18,15,13,15,12,12,4,2,1,2,1,1
2085,Colville,16,8,12,12,15,16,3,-1,1,1,2,3
2086,Colville,16,17,13,14,16,16,3,3,1,2,3,3
2087,Colville,15,11,15,15,12,14,2,0,2,2,1,2
2088,Colville,10,5,16,17,4,10,0,-3,3,3,-3,0
2089,Colville,17,12,12,10,8,15,3,1,1,0,-1,2
2090,Colville,13,8,14,16,18,16,1,-1,2,3,4,3
2091,Colville,12,17,16,9,11,16,1,3,3,-1,0,3
2092,Colville,9,17,14,14,15,16,-1,3,2,2,2,3
2093,Colville,15,12,10,15,13,13,2,1,0,2,1,1
2094,Colville,11,14,16,14,8,16,0,2,3,2,-1,3
2095,Colville,8,13,17,8,12,18,-1,1,3,-1,1,4
2096,Colville,15,10,12,15,14,15,2,0,1,2,2,2
2097,Colville,16,15,13,10,11,17,3,2,1,0,0,3
2098,Colville,11,17,11,14,17,15,0,3,0,2,3,2
2099,Colville,16,18,12,15,14,10,3,4,1,2,2,0
2100,Colville,8,16,15,16,6,13,-1,3,2,3,-2,1
2101,Colville,6,13,10,17,16,15,-2,1,0,3,3,2
2102,Colville,8,14,17,10,13,17,-1,2,3,0,1,3
2103,Colville,14,10,17,11,13,15,2,0,3,0,1,2
2104,Colville,15,15,10,15,17,13,2,2,0,2,3,1
2105,Colville,14,15,11,17,9,11,2,2,0,3,-1,0
2106,Colville,16,11,14,7,16,6,3,0,2,-2,3,-2
2107,Colville,18,10,12,13,18,7,4,0,1,1,4,-2
2108,Colville,15,10,15,6,14,10,2,0,2,-2,2,0
2109,Colville,11,15,9,12,11,16,0,2,-1,1,0,3
2110,Colville,17,6,17,13,8,12,3,-2,3,1,-1,1
2111,Colville,16,12,8,11,9,18,3,1,-1,0,-1,4
2112,Colville,14,15,14,12,8,17,2,2,2,1,-1,3
2113,Colville,13,13,16,10,10,16,1,1,3,0,0,3
2114,Colville,12,12,12,15,16,13,1,1,1,2,3,1
2115,Colville,9,16,10,15,12,14,-1,3,0,2,1,2
2116,Colville,12,11,9,16,16,10,1,0,-1,3,3,0
2117,Colville,9,14,17,8,17,13,-1,2,3,-1,3,1
2118,Colville,8,16,8,8,18,10,-1,3,-1,-1,4,0
2119,Colville,8,15,17,11,12,12,-1,2,3,0,1,1
2120,Colville,18,13,15,12,13,13,4,1,2,1,1,1
2121,Colville,9,11,15,6,18,15,-1,0,2,-2,4,2
2122,Colville,11,16,9,14,11,15,0,3,-1,2,0,2
2123,Colville,10,15,9,5,9,17,0,2,-1,-3,-1,3
2124,Colville,11,17,11,14,13,17,0,3,0,2,1,3
2125,Colville,18,16,14,11,12,9,4,3,2,0,1,-1
2126,Colville,11,11,11,17,11,15,0,0,0,3,0,2
2127,Colville,13,16,15,12,17,10,1,3,2,1,3,0
2128,Colville,12,17,17,13,9,11,1,3,3,1,-1,0
2129,Colville,11,17,15,14,14,15,0,3,2,2,2,2
2130,Colville,13,15,17,8,18,10,1,2,3,-1,4,0
2131,Colville,14,16,9,17,16,9,2,3,-1,3,3,-1
2132,Colville,11,10,7,15,9,17,0,0,-2,2,-1,3
2133,Colville,13,8,12,16,18,9,1,-1,1,3,4,-1
2134,Colville,14,11,16,14,15,10,2,0,3,2,2,0
2135,Colville,15,11,15,12,11,6,2,0,2,1,0,-2
2136,Colville,14,11,13,16,15,13,2,0,1,3,2,1
2137,Colville,9,10,15,13,15,6,-1,0,2,1,2,-2
2138,Colville,13,15,7,17,10,14,1,2,-2,3,0,2
2139,Colville,10,12,13,17,15,9,0,1,1,3,2,-1
2140,Colville,17,16,15,9,12,14,3,3,2,-1,1,2
2141,Colville,16,12,16,11,9,16,3,1,3,0,-1,3
2142,Colville,14,11,13,9,17,15,2,0,1,-1,3,2
2143,Colville,15,17,16,8,7,15,2,3,3,-1,-2,2
2144,Colville,16,13,10,11,11,17,3,1,0,0,0,3
2145,Colville,12,7,14,11,17,15,1,-2,2,0,3,2
2146,Colville,14,13,15,13,16,10,2,1,2,1,3,0
2147,Colville,13,11,14,17,14,17,1,0,2,3,2,3
2148,Colville,15,12,14,7,15,16,2,1,2,-2,2,3
2149,Colville,10,17,12,16,16,11,0,3,1,3,3,0
2150,Colville,7,16,18,11,13,14,-2,3,4,0,1,2
2151,Colville,8,17,11,10,8,15,-1,3,0,0,-1,2
2152,Colville,13,17,12,12,15,12,1,3,1,1,2,1
2153,Colville,8,11,15,12,9,16,-1,0,2,1,-1,3
2154,Colville,6,15,16,15,9,13,-2,2,3,2,-1,1
2155,Colville,13,16,17,12,13,16,1,3,3,1,1,3
2156,Colville,15,11,15,17,9,10,2,0,2,3,-1,0
2157,Colville,9,11,16,7,15,12,-1,0,3,-2,2,1
2158,Colville,16,11,10,15,10,18,3,0,0,2,0,4
2159,Colville,13,13,15,16,14,14,1,1,2,3,2,2
2160,Colville,12,17,10,8,15,9,1,3,0,-1,2,-1
2161,Colville,17,8,9,13,8,15,3,-1,-1,1,-1,2
2162,Colville,10,16,13,12,18,12,0,3,1,1,4,1
2163,Colville,16,14,15,12,10,15,3,2,2,1,0,2
2164,Colville,13,14,14,15,17,9,1,2,2,2,3,-1
2165,Colville,15,18,14,15,9,9,2,4,2,2,-1,-1
2166,Colville,15,15,10,9,11,10,2,2,0,-1,0,0
2167,Colville,16,14,15,15,11,12,3,2,2,2,0,1
2168,Colville,7,18,9,10,15,8,-2,4,-1,0,2,-1
2169,Colville,15,15,9,6,14,14,2,2,-1,-2,2,2
2170,Colville,16,12,13,15,8,12,3,1,1,2,-1,1
2171,Colville,12,10,13,13,16,17,1,0,1,1,3,3
2172,Colville,15,17,15,16,16,15,2,3,2,3,3,2
2173,Colville,14,17,9,10,15,18,2,3,-1,0,2,4
2174,Colville,15,6,11,14,16,15,2,-2,0,2,3,2
2175,Colville,14,11,13,16,15,12,2,0,1,3,2,1
2176,Colville,12,14,18,14,16,16,1,2,4,2,3,3
2177,Colville,16,15,10,14,13,14,3,2,0,2,1,2
2178,Colville,16,10,17,13,13,13,3,0,3,1,1,1
2179,Colville,16,14,14,15,15,15,3,2,2,2,2,2
2180,Colville,12,12,17,16,13,10,1,1,3,3,1,0
2181,Colville,12,14,15,7,15,13,1,2,2,-2,2,1
2182,Colville,15,11,14,14,15,7,2,0,2,2,2,-2
2183,Colville,8,9,16,18,10,14,-1,-1,3,4,0,2
2184,Colville,10,15,12,8,16,15,0,2,1,-1,3,2
2185,Colville,15,12,15,12,15,13,2,1,2,1,2,1
2186,Colville,9,12,17,14,12,16,-1,1,3,2,1,3
2187,Colville,12,16,11,12,15,13,1,3,0,1,2,1
2188,Colville,15,17,10,15,14,12,2,3,0,2,2,1
2189,Colville,15,14,12,11,12,16,2,2,1,0,1,3
2190,Colville,17,16,13,12,16,8,3,3,1,1,3,-1
2191,Colville,11,12,12,15,11,15,0,1,1,2,0,2
2192,Colville,8,10,16,16,9,18,-1,0,3,3,-1,4
2193,Colville,15,15,11,15,16,16,2,2,0,2,3,3
2194,Colville,17,12,15,13,7,14,3,1,2,1,-2,2
2195,Colville,14,16,14,12,15,12,2,3,2,1,2,1
2196,Colville,13,12,18,14,16,14,1,1,4,2,3,2
2197,Colville,13,16,9,13,14,16,1,3,-1,1,2,3
2198,Colville,10,18,16,12,14,14,0,4,3,1,2,2
2199,Colville,12,17,7,14,17,9,1,3,-2,2,3,-1
2200,Colville,13,13,13,16,17,8,1,1,1,3,3,-1
2201,Colville,15,17,14,16,17,7,2,3,2,3,3,-2
2202,Colville,14,12,15,16,13,12,2,1,2,3,1,1
2203,Colville,8,14,15,15,9,12,-1,2,2,2,-1,1
2204,Colville,12,15,15,14,13,9,1,2,2,2,1,-1
2205,Colville,12,15,8,16,13,15,1,2,-1,3,1,2
2206,Colville,10,17,18,10,14,14,0,3,4,0,2,2
2207,Colville,13,16,12,12,17,11,1,3,1,1,3,0
2208,Colville,13,13,15,13,10,17,1,1,2,1,0,3
2209,Colville,15,10,9,13,11,15,2,0,-1,1,0,2
2210,Colville,8,10,15,16,10,7,-1,0,2,3,0,-2
2211,Colville,16,14,9,17,10,16,3,2,-1,3,0,3
2212,Colville,12,6,15,16,10,13,1,-2,2,3,0,1
2213,Colville,10,16,13,17,11,12,0,3,1,3,0,1
2214,Colville,10,11,13,15,15,8,0,0,1,2,2,-1
2215,Colville,16,12,12,17,14,15,3,1,1,3,2,2
2216,Colville,10,16,12,15,13,14,0,3,1,2,1,2
2217,Colville,14,12,17,14,9,16,2,1,3,2,-1,3
2218,Colville,12,9,15,8,15,6,1,-1,2,-1,2,-2
2219,Colville,15,14,12,10,14,15,2,2,1,0,2,2
2220,Colville,12,12,13,16,13,17,1,1,1,3,1,3
2221,Colville,10,9,12,11,15,15,0,-1,1,0,2,2
2222,Colville,14,15,8,11,15,10,2,2,-1,0,2,0
2223,Colville,11,13,10,16,13,16,0,1,0,3,1,3
2224,Colville,14,16,15,17,13,12,2,3,2,3,1,1
2225,Colville,16,16,17,16,13,10,3,3,3,3,1,0
2226,Colville,15,13,17,12,13,6,2,1,3,1,1,-2
2227,Colville,11,10,17,12,18,12,0,0,3,1,4,1
2228,Colville,11,11,18,16,12,14,0,0,4,3,1,2
2229,Colville,16,10,16,10,15,17,3,0,3,0,2,3
2230,Colville,14,17,14,11,12,15,2,3,2,0,1,2
2231,Colville,11,15,15,14,14,10,0,2,2,2,2,0
2232,Colville,16,18,8,9,15,8,3,4,-1,-1,2,-1
2233,Colville,16,13,11,15,10,12,3,1,0,2,0,1
2234,Colville,16,15,12,12,9,16,3,2,1,1,-1,3
2235,Colville,15,18,12,10,13,14,2,4,1,0,1,2
2236,Colville,12,17,9,16,16,14,1,3,-1,3,3,2
2237,Colville,15,16,7,10,11,13,2,3,-2,0,0,1
2238,Colville,15,11,10,15,10,16,2,0,0,2,0,3
2239,Colville,6,16,8,14,12,17,-2,3,-1,2,1,3
2240,Colville,15,13,12,16,18,11,2,1,1,3,4,0
2241,Colville,11,9,12,18,15,13,0,-1,1,4,2,1
2242,Colville,16,15,12,8,11,14,3,2,1,-1,0,2
2243,Colville,16,16,13,12,14,14,3,3,1,1,2,2
2244,Colville,10,7,15,9,15,14,0,-2,2,-1,2,2
2245,Colville,11,14,17,9,16,17,0,2,3,-1,3,3
2246,Colville,11,16,9,12,6,15,0,3,-1,1,-2,2
2247,Colville,15,11,12,17,14,12,2,0,1,3,2,1
2248,Colville,10,15,14,18,14,10,0,2,2,4,2,0
2249,Colville,13,14,14,15,8,16,1,2,2,2,-1,3
2250,Colville,15,12,13,9,12,15,2,1,1,-1,1,2
2251,Colville,16,13,14,11,17,13,3,1,2,0,3,1
2252,Colville,12,10,18,15,8,11,1,0,4,2,-1,0
2253,Colville,7,13,13,16,11,15,-2,1,1,3,0,2
2254,Colville,13,9,15,15,10,10,1,-1,2,2,0,0
2255,Colville,8,17,9,10,9,16,-1,3,-1,0,-1,3
2256,Colville,10,11,9,15,18,14,0,0,-1,2,4,2
2257,Colville,13,16,13,17,9,13,1,3,1,3,-1,1
2258,Colville,13,17,13,13,13,15,1,3,1,1,1,2
2259,Colville,16,14,11,14,11,15,3,2,0,2,0,2
2260,Colville,12,16,11,17,11,13,1,3,0,3,0,1
2261,Colville,14,17,12,10,15,7,2,3,1,0,2,-2
2262,Colville,12,14,6,13,15,16,1,2,-2,1,2,3
2263,Colville,15,12,17,12,14,9,2,1,3,1,2,-1
2264,Colville,14,13,15,5,14,17,2,1,2,-3,2,3
2265,Colville,13,16,15,11,17,9,1,3,2,0,3,-1
2266,Colville,10,9,17,13,11,15,0,-1,3,1,0,2
2267,Colville,8,13,16,17,14,15,-1,1,3,3,2,2
2268,Colville,13,10,14,17,15,13,1,0,2,3,2,1
2269,Colville,15,15,12,13,13,14,2,2,1,1,1,2
2270,Colville,13,17,14,10,11,16,1,3,2,0,0,3
2271,Colville,10,12,16,16,8,12,0,1,3,3,-1,1
2272,Colville,11,15,8,9,17,18,0,2,-1,-1,3,4
2273,Colville,17,9,12,12,17,18,3,-1,1,1,3,4
2274,Colville,14,16,15,15,10,11,2,3,2,2,0,0
2275,Colville,15,15,10,11,11,12,2,2,0,0,0,1
2276,Colville,15,12,8,13,15,16,2,1,-1,1,2,3
2277,Colville,11,10,16,9,17,11,0,0,3,-1,3,0
2278,Colville,8,16,11,15,12,14,-1,3,0,2,1,2
2279,Colville,16,9,17,13,11,8,3,-1,3,1,0,-1
2280,Colville,17,8,8,9,16,14,3,-1,-1,-1,3,2
2281,Colville,10,15,11,17,14,15,0,2,0,3,2,2
2282,Colville,12,15,12,8,12,17,1,2,1,-1,1,3
2283,Colville,12,8,15,16,9,13,1,-1,2,3,-1,1
2284,Colville,11,16,13,7,8,15,0,3,1,-2,-1,2
2285,Colville,12,13,12,9,15,16,1,1,1,-1,2,3
2286,Colville,13,10,7,16,15,16,1,0,-2,3,2,3
2287,Colville,15,13,11,11,15,15,2,1,0,0,2,2
2288,Colville,8,15,13,10,15,8,-1,2,1,0,2,-1
2289,Colville,14,14,8,11,15,15,2,2,-1,0,2,2
2290,Colville,15,12,11,12,17,12,2,1,0,1,3,1
2291,Colville,9,15,9,15,18,15,-1,2,-1,2,4,2
2292,Colville,12,15,12,15,12,15,1,2,1,2,1,2
2293,Colville,9,16,13,8,15,12,-1,3,1,-1,2,1
2294,Colville,9,15,16,9,12,6,-1,2,3,-1,1,-2
2295,Colville,13,15,10,15,12,14,1,2,0,2,1,2
2296,Colville,10,17,12,15,16,9,0,3,1,2,3,-1
2297,Colville,14,14,16,16,7,15,2,2,3,3,-2,2
2298,Colville,12,12,11,7,16,17,1,1,0,-2,3,3
2299,Colville,6,16,16,17,10,12,-2,3,3,3,0,1
2300,Colville,14,17,14,18,11,9,2,3,2,4,0,-1
2301,Colville,10,14,15,15,10,16,0,2,2,2,0,3
2302,Colville,9,12,11,11,15,15,-1,1,0,0,2,2
2303,Colville,15,14,13,14,17,10,2,2,1,2,3,0
2304,Colville,14,8,11,15,18,12,2,-1,0,2,4,1
2305,Colville,9,17,14,13,14,16,-1,3,2,1,2,3
2306,Colville,15,15,15,11,12,14,2,2,2,0,1,2
2307,Colville,7,14,15,16,11,10,-2,2,2,3,0,0
2308,Colville,11,11,16,12,15,15,0,0,3,1,2,2
2309,Colville,15,15,5,9,13,13,2,2,-3,-1,1,1
2310,Colville,17,17,14,16,10,12,3,3,2,3,0,1
2311,Colville,9,16,8,12,16,7,-1,3,-1,1,3,-2
2312,Colville,18,8,8,15,13,12,4,-1,-1,2,1,1
2313,Colville,11,7,15,16,13,13,0,-2,2,3,1,1
2314,Colville,15,12,15,14,15,17,2,1,2,2,2,3
2315,Colville,12,11,15,13,14,16,1,0,2,1,2,3
2316,Colville,15,11,12,16,8,13,2,0,1,3,-1,1
2317,Colville,11,15,15,15,14,12,0,2,2,2,2,1
2318,Colville,14,13,10,12,16,17,2,1,0,1,3,3
2319,Colville,11,15,16,11,14,15,0,2,3,0,2,2
2320,Colville,12,14,15,18,12,10,1,2,2,4,1,0
2321,Colville,9,17,9,6,10,16,-1,3,-1,-2,0,3
2322,Colville,8,15,15,16,8,11,-1,2,2,3,-1,0
2323,Colville,14,12,8,16,14,16,2,1,-1,3,2,3
2324,Colville,17,13,13,11,16,14,3,1,1,0,3,2
2325,Colville,14,15,10,9,16,9,2,2,0,-1,3,-1
2326,Colville,5,9,17,9,17,13,-3,-1,3,-1,3,1
2327,Colville,18,12,14,16,13,14,4,1,2,3,1,2
2328,Colville,15,15,15,15,17,6,2,2,2,2,3,-2
2329,Colville,15,11,16,12,13,16,2,0,3,1,1,3
2330,Colville,8,15,10,16,15,12,-1,2,0,3,2,1
2331,Colville,15,15,15,17,10,16,2,2,2,3,0,3
2332,Colville,12,16,10,12,12,15,1,3,0,1,1,2
2333,Colville,12,9,17,18,15,15,1,-1,3,4,2,2
2334,Colville,15,16,8,12,14,15,2,3,-1,1,2,2
2335,Colville,11,15,11,13,17,8,0,2,0,1,3,-1
2336,Colville,10,12,15,8,14,16,0,1,2,-1,2,3
2337,Colville,16,16,6,9,14,17,3,3,-2,-1,2,3
2338,Colville,17,13,9,15,17,8,3,1,-1,2,3,-1
2339,Colville,8,14,16,11,16,15,-1,2,3,0,3,2
2340,Colville,16,15,15,17,12,14,3,2,2,3,1,2
2341,Colville,15,10,11,14,10,17,2,0,0,2,0,3
2342,Colville,14,15,15,14,13,14,2,2,2,2,1,2
2343,Colville,12,9,15,12,13,15,1,-1,2,1,1,2
2344,Colville,6,12,15,15,13,14,-2,1,2,2,1,2
2345,Colville,16,17,6,11,16,13,3,3,-2,0,3,1
2346,Colville,14,14,17,12,17,16,2,2,3,1,3,3
2347,Colville,13,13,16,15,14,9,1,1,3,2,2,-1
2348,Colville,16,11,7,6,13,16,3,0,-2,-2,1,3
2349,Colville,13,10,13,15,15,13,1,0,1,2,2,1
2350,Colville,7,16,14,14,15,13,-2,3,2,2,2,1
2351,Colville,18,11,12,11,15,10,4,0,1,0,2,0
2352,Colville,13,10,18,10,14,17,1,0,4,0,2,3
2353,Colville,13,16,15,17,13,16,1,3,2,3,1,3
2354,Colville,13,13,16,10,17,15,1,1,3,0,3,2
2355,Colville,15,15,15,13,14,12,2,2,2,1,2,1
2356,Colville,11,14,16,17,11,11,0,2,3,3,0,0
2357,Colville,14,11,8,16,15,9,2,0,-1,3,2,-1
2358,Colville,10,17,10,17,16,15,0,3,0,3,3,2
2359,Colville,15,15,11,10,10,10,2,2,0,0,0,0
2360,Colville,11,16,9,14,10,15,0,3,-1,2,0,2
2361,Colville,10,17,16,13,12,8,0,3,3,1,1,-1
2362,Colville,15,8,15,14,11,14,2,-1,2,2,0,2
2363,Colville,11,11,12,7,16,15,0,0,1,-2,3,2
2364,Colville,8,11,13,13,15,17,-1,0,1,1,2,3
2365,Colville,16,7,14,13,7,18,3,-2,2,1,-2,4
2366,Colville,15,12,4,16,6,10,2,1,-3,3,-2,0
2367,Colville,10,7,14,18,14,15,0,-2,2,4,2,2
2368,Colville,10,15,13,13,8,17,0,2,1,1,-1,3
2369,Colville,14,15,13,16,12,13,2,2,1,3,1,1
2370,Colville,15,17,12,17,15,17,2,3,1,3,2,3
2371,Colville,16,17,14,17,16,14,3,3,2,3,3,2
2372,Colville,10,16,16,17,9,14,0,3,3,3,-1,2
2373,Colville,14,15,10,17,12,10,2,2,0,3,1,0
2374,Colville,15,14,9,9,11,17,2,2,-1,-1,0,3
2375,Colville,16,10,11,7,16,13,3,0,0,-2,3,1
2376,Colville,11,13,15,15,17,13,0,1,2,2,3,1
2377,Colville,11,12,13,15,18,11,0,1,1,2,4,0
2378,Colville,12,16,8,13,15,10,1,3,-1,1,2,0
2379,Colville,10,16,12,8,5,15,0,3,1,-1,-3,2
2380,Colville,10,13,8,16,13,17,0,1,-1,3,1,3
2381,Colville,15,15,7,13,14,15,2,2,-2,1,2,2
2382,Colville,15,16,12,14,13,13,2,3,1,2,1,1
2383,Colville,16,11,13,12,15,11,3,0,1,1,2,0
2384,Colville,15,15,9,8,16,15,2,2,-1,-1,3,2
2385,Colville,9,14,15,15,13,9,-1,2,2,2,1,-1
2386,Colville,16,7,12,13,9,15,3,-2,1,1,-1,2
2387,Colville,11,16,14,10,9,16,0,3,2,0,-1,3
2388,Colville,13,7,15,10,17,14,1,-2,2,0,3,2
2389,Colville,16,15,12,10,15,11,3,2,1,0,2,0
2390,Colville,12,11,15,14,15,10,1,0,2,2,2,0
2391,Colville,10,13,14,15,13,15,0,1,2,2,1,2
2392,Colville,15,13,11,15,15,7,2,1,0,2,2,-2
2393,Colville,13,17,14,17,9,16,1,3,2,3,-1,3
2394,Colville,14,5,13,18,9,15,2,-3,1,4,-1,2
2395,Colville,16,16,13,11,8,9,3,3,1,0,-1,-1
2396,Colville,17,14,10,16,12,14,3,2,0,3,1,2
2397,Colville,15,15,13,13,14,14,2,2,1,1,2,2
2398,Colville,16,7,13,15,9,16,3,-2,1,2,-1,3
2399,Colville,7,14,15,17,14,8,-2,2,2,3,2,-1
2400,Colville,18,9,12,16,16,8,4,-1,1,3,3,-1
2401,Colville,12,15,16,10,12,9,1,2,3,0,1,-1
2402,Colville,12,16,11,16,8,9,1,3,0,3,-1,-1
2403,Colville,11,15,12,15,15,13,0,2,1,2,2,1
2404,Colville,16,10,13,16,12,13,3,0,1,3,1,1
2405,Colville,13,13,15,8,18,9,1,1,2,-1,4,-1
2406,Colville,10,7,17,12,14,16,0,-2,3,1,2,3
2407,Colville,15,8,12,15,13,15,2,-1,1,2,1,2
2408,Colville,13,16,16,14,13,16,1,3,3,2,1,3
2409,Colville,10,13,16,16,12,14,0,1,3,3,1,2
2410,Colville,15,16,15,16,9,9,2,3,2,3,-1,-1
2411,Colville,10,18,9,11,12,15,0,4,-1,0,1,2
2412,Colville,10,13,14,15,17,15,0,1,2,2,3,2
2413,Colville,7,10,15,10,16,10,-2,0,2,0,3,0
2414,Colville,11,13,6,17,8,16,0,1,-2,3,-1,3
2415,Colville,12,12,15,7,13,15,1,1,2,-2,1,2
2416,Colville,14,13,14,16,16,10,2,1,2,3,3,0
2417,Colville,15,6,8,9,11,15,2,-2,-1,-1,0,2
2418,Colville,15,12,12,17,12,14,2,1,1,3,1,2
2419,Colville,10,18,17,12,14,12,0,4,3,1,2,1
2420,Colville,18,16,12,12,6,13,4,3,1,1,-2,1
2421,Colville,15,12,14,17,11,11,2,1,2,3,0,0
2422,Colville,16,8,16,13,13,11,3,-1,3,1,1,0
2423,Colville,18,13,13,15,14,17,4,1,1,2,2,3
2424,Colville,15,12,8,16,14,13,2,1,-1,3,2,1
2425,Colville,15,9,13,12,10,16,2,-1,1,1,0,3
2426,Colville,13,16,16,15,7,13,1,3,3,2,-2,1
2427,Colville,15,18,9,16,15,12,2,4,-1,3,2,1
2428,Colville,9,9,16,13,15,13,-1,-1,3,1,2,1
2429,Colville,13,16,8,10,15,10,1,3,-1,0,2,0
2430,Colville,15,7,13,14,15,17,2,-2,1,2,2,3
2431,Colville,15,15,9,15,9,12,2,2,-1,2,-1,1
2432,Colville,11,13,15,15,15,8,0,1,2,2,2,-1
2433,Colville,11,14,15,14,15,15,0,2,2,2,2,2
2434,Colville,10,17,13,13,9,17,0,3,1,1,-1,3
2435,Colville,12,15,7,11,11,17,1,2,-2,0,0,3
2436,Colville,17,15,13,16,13,11,3,2,1,3,1,0
2437,Colville,15,16,13,10,16,14,2,3,1,0,3,2
2438,Colville,10,17,16,14,10,16,0,3,3,2,0,3
2439,Colville,16,10,13,7,14,16,3,0,1,-2,2,3
2440,Colville,16,17,8,9,11,14,3,3,-1,-1,0,2
2441,Colville,14,7,10,18,15,17,2,-2,0,4,2,3
2442,Colville,13,13,13,9,15,16,1,1,1,-1,2,3
2443,Colville,14,12,15,16,8,14,2,1,2,3,-1,2
2444,Colville,14,7,18,9,14,16,2,-2,4,-1,2,3
2445,Colville,16,14,14,16,12,12,3,2,2,3,1,1
2446,Colville,15,15,11,10,7,5,2,2,0,0,-2,-3
2447,Colville,13,16,13,15,9,15,1,3,1,2,-1,2
2448,Colville,9,17,16,15,16,11,-1,3,3,2,3,0
2449,Colville,12,16,15,13,9,5,1,3,2,1,-1,-3
2450,Colville,11,11,17,16,15,9,0,0,3,3,2,-1
2451,Colville,4,17,15,13,11,12,-3,3,2,1,0,1
2452,Colville,14,5,15,12,16,15,2,-3,2,1,3,2
2453,Colville,16,14,15,16,13,17,3,2,2,3,1,3
2454,Colville,14,16,8,12,18,10,2,3,-1,1,4,0
2455,Colville,16,12,13,17,14,14,3,1,1,3,2,2
2456,Colville,13,10,8,13,15,16,1,0,-1,1,2,3
2457,Colville,18,11,14,6,15,11,4,0,2,-2,2,0
2458,Colville,14,15,14,13,15,11,2,2,2,1,2,0
2459,Colville,11,7,12,8,16,16,0,-2,1,-1,3,3
2460,Colville,16,11,12,12,18,12,3,0,1,1,4,1
2461,Colville,11,15,9,10,16,6,0,2,-1,0,3,-2
2462,Colville,7,10,10,11,16,15,-2,0,0,0,3,2
2463,Colville,9,13,15,14,9,17,-1,1,2,2,-1,3
2464,Colville,9,12,18,14,12,16,-1,1,4,2,1,3
2465,Colville,15,7,11,10,15,16,2,-2,0,0,2,3
2466,Colville,15,12,10,15,11,14,2,1,0,2,0,2
2467,Colville,9,16,17,16,13,12,-1,3,3,3,1,1
2468,Colville,16,12,17,9,13,10,3,1,3,-1,1,0
2469,Colville,11,11,17,10,18,8,0,0,3,0,4,-1
2470,Colville,17,8,14,15,9,6,3,-1,2,2,-1,-2
2471,Colville,16,9,10,14,16,17,3,-1,0,2,3,3
2472,Colville,12,16,16,8,13,17,1,3,3,-1,1,3
2473,Colville,12,13,18,15,16,11,1,1,4,2,3,0
2474,Colville,10,16,17,6,14,18,0,3,3,-2,2,4
2475,Colville,15,12,15,10,10,15,2,1,2,0,0,2
2476,Colville,9,7,17,16,14,16,-1,-2,3,3,2,3
2477,Colville,17,17,9,14,12,12,3,3,-1,2,1,1
